#ELASTIC
#He
# 1.3600e-4
#PROCESS: e + He => e + He
#COMMENT: m/M = 0.000136
#COLUMN1: Energy in eV
#COLUMN2: Elastic in m2
#UPDATED: 2010-11-19 14:00:06
#--------------------------------
   4.66735e+2	  1.99959e-22
   4.83172e+2	  1.90097e-22
   5.00187e+2	  1.79888e-22
   5.17800e+2	  1.69320e-22
   5.36032e+2	  1.58381e-22
   5.54904e+2	  1.47057e-22
   5.74440e+2	  1.35336e-22
   5.94662e+2	  1.23203e-22
   6.15595e+2	  1.17193e-22
   6.37263e+2	  1.13293e-22
   6.59693e+2	  1.09255e-22
   6.82912e+2	  1.05076e-22
   7.06946e+2	  1.00750e-22
   7.31825e+2	  9.62716e-23
   7.57578e+2	  9.16360e-23
   7.84236e+2	  8.68376e-23
   8.11831e+2	  8.18705e-23
   8.40395e+2	  7.67289e-23
   8.69964e+2	  7.14066e-23
   9.00571e+2	  6.58972e-23
   9.32254e+2	  6.01942e-23
   9.65051e+2	  5.42908e-23
