! Mark Kushner's latest set of cross sections for e-Ar,
! but the same old Ar-Ar+ data.

5
"e"     9.1e-31     1.0
"Ar"    6.68e-26    1.0
"Ar*"   6.68e-26    1.0
"Ar**"  6.68e-26    1.0
"Ar+"   6.68e-26    1.0

17

"Elastic"
"e + Ar -> e + Ar"
0.0
101
     5.5556E+01 ,   7.1610E-01 ,
     5.6566E+01 ,   7.1336E-01 ,
     5.7576E+01 ,   7.1061E-01 ,
     5.8586E+01 ,   7.0767E-01 ,
     5.9596E+01 ,   7.0470E-01 ,
     6.0606E+01 ,   7.0173E-01 ,
     6.1616E+01 ,   6.9990E-01 ,
     6.2626E+01 ,   6.9837E-01 ,
     6.3636E+01 ,   6.9685E-01 ,
     6.4646E+01 ,   6.9511E-01 ,
     6.5657E+01 ,   6.9317E-01 ,
     6.6667E+01 ,   6.9123E-01 ,
     6.7677E+01 ,   6.8923E-01 ,
     6.8687E+01 ,   6.8612E-01 ,
     6.9697E+01 ,   6.8300E-01 ,
     7.0707E+01 ,   6.7989E-01 ,
     7.1717E+01 ,   6.7654E-01 ,
     7.2727E+01 ,   6.7284E-01 ,
     7.3737E+01 ,   6.6914E-01 ,
     7.4747E+01 ,   6.6545E-01 ,
     7.5758E+01 ,   6.6190E-01 ,
     7.6768E+01 ,   6.5847E-01 ,
     7.7778E+01 ,   6.5504E-01 ,
     7.8788E+01 ,   6.5160E-01 ,
     7.9798E+01 ,   6.4813E-01 ,
     8.0808E+01 ,   6.4461E-01 ,
     8.1818E+01 ,   6.4110E-01 ,
     8.2828E+01 ,   6.3758E-01 ,
     8.3838E+01 ,   6.3389E-01 ,
     8.4848E+01 ,   6.2973E-01 ,
     8.5859E+01 ,   6.2557E-01 ,
     8.6869E+01 ,   6.2141E-01 ,
     8.7879E+01 ,   6.1725E-01 ,
     8.8889E+01 ,   6.1319E-01 ,
     8.9899E+01 ,   6.0917E-01 ,
     9.0909E+01 ,   6.0514E-01 ,
     9.1919E+01 ,   6.0111E-01 ,
     9.2929E+01 ,   5.9709E-01 ,
     9.3939E+01 ,   5.9345E-01 ,
     9.4949E+01 ,   5.8981E-01 ,
     9.5960E+01 ,   5.8617E-01 ,
     9.6970E+01 ,   5.8253E-01 ,
     9.7980E+01 ,   5.7890E-01 ,
     9.8990E+01 ,   5.7538E-01 ,
     1.0000E+02 ,   5.7187E-01 ;

"Inelastic"
"e + Ar -> e + e + Ar+"
16.0
100
     0.0000E+00 ,   0.0000E+00 ,
     1.0101E+00 ,   0.0000E+00 ,
     2.0202E+00 ,   0.0000E+00 ,
     3.0303E+00 ,   0.0000E+00 ,
     4.0404E+00 ,   0.0000E+00 ,
     5.0505E+00 ,   0.0000E+00 ,
     6.0606E+00 ,   0.0000E+00 ,
     7.0707E+00 ,   0.0000E+00 ,
     8.0808E+00 ,   0.0000E+00 ,
     9.0909E+00 ,   0.0000E+00 ,
     1.0101E+01 ,   0.0000E+00 ,
     1.1111E+01 ,   0.0000E+00 ,
     1.2121E+01 ,   0.0000E+00 ,
     1.3131E+01 ,   0.0000E+00 ,
     1.4141E+01 ,   0.0000E+00 ,
     1.5152E+01 ,   0.0000E+00 ,
     1.6162E+01 ,   2.1597E-02 ,
     1.7172E+01 ,   1.6050E-01 ,
     1.8182E+01 ,   3.2401E-01 ,
     1.9192E+01 ,   4.9287E-01 ,
     2.0202E+01 ,   6.6129E-01 ,
     2.1212E+01 ,   8.1668E-01 ,
     2.2222E+01 ,   9.5925E-01 ,
     2.3232E+01 ,   1.0836 ,
     2.4242E+01 ,   1.2079 ,
     2.5253E+01 ,   1.3278 ,
     2.6263E+01 ,   1.4320 ,
     2.7273E+01 ,   1.5297 ,
     2.8283E+01 ,   1.6286 ,
     2.9293E+01 ,   1.7308 ,
     3.0303E+01 ,   1.8262 ,
     3.1313E+01 ,   1.9062 ,
     3.2323E+01 ,   1.9847 ,
     3.3333E+01 ,   2.0601 ,
     3.4343E+01 ,   2.1326 ,
     3.5354E+01 ,   2.1992 ,
     3.6364E+01 ,   2.2578 ,
     3.7374E+01 ,   2.3022 ,
     3.8384E+01 ,   2.3416 ,
     3.9394E+01 ,   2.3726 ,
     4.0404E+01 ,   2.3998 ,
     4.1414E+01 ,   2.4211 ,
     4.2424E+01 ,   2.4424 ,
     4.3434E+01 ,   2.4605 ,
     4.4444E+01 ,   2.4782 ,
     4.5455E+01 ,   2.4912 ,
     4.6465E+01 ,   2.4983 ,
     4.7475E+01 ,   2.5054 ,
     4.8485E+01 ,   2.5160 ,
     4.9495E+01 ,   2.5266 ,
     5.0505E+01 ,   2.5373 ,
     5.1515E+01 ,   2.5479 ,
     5.2525E+01 ,   2.5587 ,
     5.3535E+01 ,   2.5729 ,
     5.4545E+01 ,   2.5871 ,
     5.5556E+01 ,   2.5994 ,
     5.6566E+01 ,   2.6100 ,
     5.7576E+01 ,   2.6209 ,
     5.8586E+01 ,   2.6351 ,
     5.9596E+01 ,   2.6493 ,
     6.0606E+01 ,   2.6636 ,
     6.1616E+01 ,   2.6778 ,
     6.2626E+01 ,   2.6920 ,
     6.3636E+01 ,   2.7062 ,
     6.4646E+01 ,   2.7204 ,
     6.5657E+01 ,   2.7311 ,
     6.6667E+01 ,   2.7400 ,
     6.7677E+01 ,   2.7489 ,
     6.8687E+01 ,   2.7578 ,
     6.9697E+01 ,   2.7667 ,
     7.0707E+01 ,   2.7755 ,
     7.1717E+01 ,   2.7844 ,
     7.2727E+01 ,   2.7933 ,
     7.3737E+01 ,   2.8022 ,
     7.4747E+01 ,   2.8111 ,
     7.5758E+01 ,   2.8173 ,
     7.6768E+01 ,   2.8226 ,
     7.7778E+01 ,   2.8279 ,
     7.8788E+01 ,   2.8333 ,
     7.9798E+01 ,   2.8386 ,
     8.0808E+01 ,   2.8411 ,
     8.1818E+01 ,   2.8429 ,
     8.2828E+01 ,   2.8446 ,
     8.3838E+01 ,   2.8464 ,
     8.4848E+01 ,   2.8482 ,
     8.5859E+01 ,   2.8500 ,
     8.6869E+01 ,   2.8517 ,
     8.7879E+01 ,   2.8535 ,
     8.8889E+01 ,   2.8553 ,
     8.9899E+01 ,   2.8571 ,
     9.0909E+01 ,   2.8572 ,
     9.1919E+01 ,   2.8572 ,
     9.2929E+01 ,   2.8572 ,
     9.3939E+01 ,   2.8572 ,
     9.4949E+01 ,   2.8572 ,
     9.5960E+01 ,   2.8556 ,
     9.6970E+01 ,   2.8538 ,
     9.7980E+01 ,   2.8520 ,
     9.8990E+01 ,   2.8502 ,
     1.0000E+02 ,   2.8484 ;

"Inelastic"
"e + Ar* -> e + Ar"
-11.6
100
     0.0000E+00 ,   5.7684E-01 ,
     1.0101E+00 ,   6.9397E-02 ,
     2.0202E+00 ,   2.5613E-01 ,
     3.0303E+00 ,   3.4518E-01 ,
     4.0404E+00 ,   4.3392E-01 ,
     5.0505E+00 ,   4.6711E-01 ,
     6.0606E+00 ,   4.5393E-01 ,
     7.0707E+00 ,   4.2480E-01 ,
     8.0808E+00 ,   3.9378E-01 ,
     9.0909E+00 ,   3.6668E-01 ,
     1.0101E+01 ,   3.4668E-01 ,
     1.1111E+01 ,   3.3315E-01 ,
     1.2121E+01 ,   3.2339E-01 ,
     1.3131E+01 ,   3.1803E-01 ,
     1.4141E+01 ,   3.1450E-01 ,
     1.5152E+01 ,   3.1266E-01 ,
     1.6162E+01 ,   3.1221E-01 ,
     1.7172E+01 ,   3.1294E-01 ,
     1.8182E+01 ,   3.1174E-01 ,
     1.9192E+01 ,   3.1143E-01 ,
     2.0202E+01 ,   3.1377E-01 ,
     2.1212E+01 ,   3.4866E-01 ,
     2.2222E+01 ,   3.9142E-01 ,
     2.3232E+01 ,   3.9006E-01 ,
     2.4242E+01 ,   3.8888E-01 ,
     2.5253E+01 ,   3.8764E-01 ,
     2.6263E+01 ,   3.8564E-01 ,
     2.7273E+01 ,   3.8281E-01 ,
     2.8283E+01 ,   3.8015E-01 ,
     2.9293E+01 ,   3.7764E-01 ,
     3.0303E+01 ,   3.7505E-01 ,
     3.1313E+01 ,   3.7241E-01 ,
     3.2323E+01 ,   3.6983E-01 ,
     3.3333E+01 ,   3.6723E-01 ,
     3.4343E+01 ,   3.6461E-01 ,
     3.5354E+01 ,   3.6109E-01 ,
     3.6364E+01 ,   3.5771E-01 ,
     3.7374E+01 ,   3.5367E-01 ,
     3.8384E+01 ,   3.4953E-01 ,
     3.9394E+01 ,   3.4571E-01 ,
     4.0404E+01 ,   3.4247E-01 ,
     4.1414E+01 ,   3.3933E-01 ,
     4.2424E+01 ,   3.3591E-01 ,
     4.3434E+01 ,   3.3239E-01 ,
     4.4444E+01 ,   3.2897E-01 ,
     4.5455E+01 ,   3.2473E-01 ,
     4.6465E+01 ,   3.2050E-01 ,
     4.7475E+01 ,   3.1635E-01 ,
     4.8485E+01 ,   3.1253E-01 ,
     4.9495E+01 ,   3.0879E-01 ,
     5.0505E+01 ,   3.0511E-01 ,
     5.1515E+01 ,   3.0163E-01 ,
     5.2525E+01 ,   2.9821E-01 ,
     5.3535E+01 ,   2.9485E-01 ,
     5.4545E+01 ,   2.9098E-01 ,
     5.5556E+01 ,   2.8697E-01 ,
     5.6566E+01 ,   2.8302E-01 ,
     5.7576E+01 ,   2.7903E-01 ,
     5.8586E+01 ,   2.7495E-01 ,
     5.9596E+01 ,   2.7092E-01 ,
     6.0606E+01 ,   2.6693E-01 ,
     6.1616E+01 ,   2.6320E-01 ,
     6.2626E+01 ,   2.5955E-01 ,
     6.3636E+01 ,   2.5593E-01 ,
     6.4646E+01 ,   2.5237E-01 ,
     6.5657E+01 ,   2.4912E-01 ,
     6.6667E+01 ,   2.4590E-01 ,
     6.7677E+01 ,   2.4271E-01 ,
     6.8687E+01 ,   2.3960E-01 ,
     6.9697E+01 ,   2.3684E-01 ,
     7.0707E+01 ,   2.3411E-01 ,
     7.1717E+01 ,   2.3140E-01 ,
     7.2727E+01 ,   2.2871E-01 ,
     7.3737E+01 ,   2.2607E-01 ,
     7.4747E+01 ,   2.2346E-01 ,
     7.5758E+01 ,   2.2087E-01 ,
     7.6768E+01 ,   2.1829E-01 ,
     7.7778E+01 ,   2.1568E-01 ,
     7.8788E+01 ,   2.1304E-01 ,
     7.9798E+01 ,   2.1042E-01 ,
     8.0808E+01 ,   2.0781E-01 ,
     8.1818E+01 ,   2.0524E-01 ,
     8.2828E+01 ,   2.0318E-01 ,
     8.3838E+01 ,   2.0114E-01 ,
     8.4848E+01 ,   1.9910E-01 ,
     8.5859E+01 ,   1.9708E-01 ,
     8.6869E+01 ,   1.9511E-01 ,
     8.7879E+01 ,   1.9333E-01 ,
     8.8889E+01 ,   1.9157E-01 ,
     8.9899E+01 ,   1.8981E-01 ,
     9.0909E+01 ,   1.8806E-01 ,
     9.1919E+01 ,   1.8635E-01 ,
     9.2929E+01 ,   1.8484E-01 ,
     9.3939E+01 ,   1.8334E-01 ,
     9.4949E+01 ,   1.8184E-01 ,
     9.5960E+01 ,   1.8035E-01 ,
     9.6970E+01 ,   1.7887E-01 ,
     9.7980E+01 ,   1.7747E-01 ,
     9.8990E+01 ,   1.7609E-01 ,
     1.0000E+02 ,   1.7471E-01 ;

"Inelastic"
"e + Ar* -> Ar** + e"
1.58
100
     0.0000E+00 ,   0.0000E+00 ,
     1.0101E+00 ,   0.0000E+00 ,
     2.0202E+00 ,   1.8848E+01 ,
     3.0303E+00 ,   4.6358E+01 ,
     4.0404E+00 ,   5.3712E+01 ,
     5.0505E+00 ,   5.8058E+01 ,
     6.0606E+00 ,   6.1121E+01 ,
     7.0707E+00 ,   6.3291E+01 ,
     8.0808E+00 ,   6.4719E+01 ,
     9.0909E+00 ,   6.5707E+01 ,
     1.0101E+01 ,   6.6202E+01 ,
     1.1111E+01 ,   6.6376E+01 ,
     1.2121E+01 ,   6.6565E+01 ,
     1.3131E+01 ,   6.6347E+01 ,
     1.4141E+01 ,   6.6010E+01 ,
     1.5152E+01 ,   6.5662E+01 ,
     1.6162E+01 ,   6.5207E+01 ,
     1.7172E+01 ,   6.4635E+01 ,
     1.8182E+01 ,   6.3884E+01 ,
     1.9192E+01 ,   6.3314E+01 ,
     2.0202E+01 ,   6.3290E+01 ,
     2.1212E+01 ,   6.3266E+01 ,
     2.2222E+01 ,   6.2799E+01 ,
     2.3232E+01 ,   6.2188E+01 ,
     2.4242E+01 ,   6.1685E+01 ,
     2.5253E+01 ,   6.1245E+01 ,
     2.6263E+01 ,   6.0433E+01 ,
     2.7273E+01 ,   5.9519E+01 ,
     2.8283E+01 ,   5.8746E+01 ,
     2.9293E+01 ,   5.8116E+01 ,
     3.0303E+01 ,   5.7470E+01 ,
     3.1313E+01 ,   5.6682E+01 ,
     3.2323E+01 ,   5.5894E+01 ,
     3.3333E+01 ,   5.5159E+01 ,
     3.4343E+01 ,   5.4433E+01 ,
     3.5354E+01 ,   5.3598E+01 ,
     3.6364E+01 ,   5.2733E+01 ,
     3.7374E+01 ,   5.1949E+01 ,
     3.8384E+01 ,   5.1230E+01 ,
     3.9394E+01 ,   5.0417E+01 ,
     4.0404E+01 ,   4.9375E+01 ,
     4.1414E+01 ,   4.8607E+01 ,
     4.2424E+01 ,   4.7943E+01 ,
     4.3434E+01 ,   4.7303E+01 ,
     4.4444E+01 ,   4.6800E+01 ,
     4.5455E+01 ,   4.6297E+01 ,
     4.6465E+01 ,   4.5720E+01 ,
     4.7475E+01 ,   4.5028E+01 ,
     4.8485E+01 ,   4.4336E+01 ,
     4.9495E+01 ,   4.3659E+01 ,
     5.0505E+01 ,   4.2984E+01 ,
     5.1515E+01 ,   4.2081E+01 ,
     5.2525E+01 ,   4.1128E+01 ,
     5.3535E+01 ,   4.0175E+01 ,
     5.4545E+01 ,   3.9677E+01 ,
     5.5556E+01 ,   3.9274E+01 ,
     5.6566E+01 ,   3.8871E+01 ,
     5.7576E+01 ,   3.8468E+01 ,
     5.8586E+01 ,   3.7913E+01 ,
     5.9596E+01 ,   3.7333E+01 ,
     6.0606E+01 ,   3.6753E+01 ,
     6.1616E+01 ,   3.6173E+01 ,
     6.2626E+01 ,   3.5512E+01 ,
     6.3636E+01 ,   3.4839E+01 ,
     6.4646E+01 ,   3.4166E+01 ,
     6.5657E+01 ,   3.3454E+01 ,
     6.6667E+01 ,   3.2682E+01 ,
     6.7677E+01 ,   3.1909E+01 ,
     6.8687E+01 ,   3.1136E+01 ,
     6.9697E+01 ,   3.0373E+01 ,
     7.0707E+01 ,   2.9624E+01 ,
     7.1717E+01 ,   2.8875E+01 ,
     7.2727E+01 ,   2.8125E+01 ,
     7.3737E+01 ,   2.7342E+01 ,
     7.4747E+01 ,   2.6522E+01 ,
     7.5758E+01 ,   2.5702E+01 ,
     7.6768E+01 ,   2.4882E+01 ,
     7.7778E+01 ,   2.4062E+01 ,
     7.8788E+01 ,   2.3248E+01 ,
     7.9798E+01 ,   2.2436E+01 ,
     8.0808E+01 ,   2.1624E+01 ,
     8.1818E+01 ,   2.0811E+01 ,
     8.2828E+01 ,   2.0006E+01 ,
     8.3838E+01 ,   1.9369E+01 ,
     8.4848E+01 ,   1.8731E+01 ,
     8.5859E+01 ,   1.8094E+01 ,
     8.6869E+01 ,   1.7457E+01 ,
     8.7879E+01 ,   1.6819E+01 ,
     8.8889E+01 ,   1.6241E+01 ,
     8.9899E+01 ,   1.5704E+01 ,
     9.0909E+01 ,   1.5166E+01 ,
     9.1919E+01 ,   1.4628E+01 ,
     9.2929E+01 ,   1.4091E+01 ,
     9.3939E+01 ,   1.3553E+01 ,
     9.4949E+01 ,   1.3016E+01 ,
     9.5960E+01 ,   1.2536E+01 ,
     9.6970E+01 ,   1.2109E+01 ,
     9.7980E+01 ,   1.1681E+01 ,
     9.8990E+01 ,   1.1254E+01 ,
     1.0000E+02 ,   1.0826E+01 ;

"Inelastic"
"e + Ar* -> e + e + Ar+"
4.425
100
     0.0000E+00 ,   0.0000E+00 ,
     1.0101E+00 ,   0.0000E+00 ,
     2.0202E+00 ,   0.0000E+00 ,
     3.0303E+00 ,   0.0000E+00 ,
